cust_id,tran_id,tran_dt,store_id,prod_id,prod_unit,tran_prod_sale_amt,tran_prod_sale_qty,tran_prod_discount_amt,tran_prod_offer_cts,tran_prod_paid_amt,prod_unit_price
40229834,2.01607E+18,2016-07-07,987,138936951,CT,0.69,1,0.05,1,0.64,0.69
68239779,2.01607E+18,2016-07-10,987,138936951,CT,4.83,7,0,0,4.83,0.69
45109834,2.01607E+18,2016-07-14,987,138936951,CT,4.14,6,0,0,4.14,0.69
96579842,2.01607E+18,2016-07-17,987,138936951,CT,2.07,3,0,0,2.07,0.69
30919926,2.01609E+18,2016-09-01,987,138936953,CT,47.97,3,0,0,47.97,15.99
45109834,2.01609E+18,2016-09-11,987,138936952,CT,21.45,5,0,0,21.45,4.29
98619777,2.01609E+18,2016-09-19,987,138936951,CT,1.5,2,0,0,1.5,0.75
60399926,2.01609E+18,2016-09-21,987,138936951,CT,6.75,9,0,0,6.75,0.75
38609885,2.01609E+18,2016-09-22,987,138936952,CT,4.29,1,0,0,4.29,4.29
96499842,2.0161E+18,2016-10-24,987,138936951,CT,3,4,0,0,3,0.75
60399926,2.01611E+18,2016-11-07,987,138936951,CT,3.75,5,0,0,3.75,0.75
99479842,2.01611E+18,2016-11-11,987,138936951,CT,5.25,7,0,0,5.25,0.75
81179966,2.01612E+18,2016-12-19,987,138936951,CT,6,8,0.8,1,5.2,0.75
40229834,2.01702E+18,2017-02-23,987,138936952,CT,12.87,3,0,0,12.87,4.29
98619777,2.01703E+18,2017-03-12,987,138936952,CT,4.29,1,0,0,4.29,4.29
60399926,2.01706E+18,2017-06-08,987,138936951,CT,3.16,4,0.8,1,2.36,0.79
45109834,2.01706E+18,2017-06-25,987,138936952,CT,9.18,2,0,0,9.18,4.59
42819555,2.01706E+18,2017-06-29,987,138936951,CT,7.11,9,0,0,7.11,0.79
96499842,2.01706E+18,2017-06-30,987,138936952,CT,22.95,5,0,0,22.95,4.59
98619777,2.01707E+18,2017-07-19,987,138936952,CT,13.77,3,0,0,13.77,4.59
98619777,2.01707E+18,2017-07-20,987,138936951,CT,3.16,4,0,0,3.16,0.79
60399926,2.01708E+18,2017-08-12,987,138936953,CT,33.98,2,0,0,33.98,16.99
98619777,2.01709E+18,2017-09-08,987,138936951,CT,6.32,8,0.4,1,5.92,0.79
15059832,2.0171E+18,2017-10-13,987,138936951,CT,4.74,6,0,0,4.74,0.79
98619777,2.0171E+18,2017-10-13,987,138936952,CT,22.45,5,0,0,22.45,4.49
96579842,2.0171E+18,2017-10-18,987,138936951,CT,4.74,6,0,0,4.74,0.79
40229834,2.01711E+18,2017-11-19,987,138936951,CT,3.95,5,0,0,3.95,0.79
85099835,2.01601E+18,2016-01-09,986,138936951,CT,2.76,4,0,0,2.76,0.69
49379834,2.01601E+18,2016-01-12,986,138936952,CT,19.95,5,0,0,19.95,3.99
77749835,2.01601E+18,2016-01-27,986,138936951,CT,4.14,6,0,0,4.14,0.69
72639834,2.01602E+18,2016-02-11,986,138936951,CT,2.07,3,0.3,1,1.77,0.69
14749832,2.01603E+18,2016-03-06,986,138936952,CT,15.96,4,0,0,15.96,3.99
2569835,2.01604E+18,2016-04-07,986,138936951,CT,0.69,1,0,0,0.69,0.69
81779569,2.01605E+18,2016-05-21,986,138936951,CT,3.45,5,0,0,3.45,0.69
11019926,2.01607E+18,2016-07-28,986,138936951,CT,0.69,1,0.05,1,0.64,0.69
76279966,2.01609E+18,2016-09-02,986,138936952,CT,4.29,1,0,0,4.29,4.29
4689635,2.0161E+18,2016-10-05,986,138936951,CT,5.25,7,1.4,1,3.85,0.75
67329707,2.01611E+18,2016-11-29,986,138936951,CT,5.25,7,0.7,1,4.55,0.75
37369708,2.01701E+18,2017-01-19,986,138936953,CT,47.97,3,0,0,47.97,15.99
88559833,2.01705E+18,2017-05-11,986,138936951,CT,5.53,7,1.4,1,4.13,0.79
55769927,2.01709E+18,2017-09-09,986,138936951,CT,5.53,7,0.35,1,5.18,0.79
69749710,2.0171E+18,2017-10-04,986,138936952,CT,13.77,3,3,1,10.77,4.59
11019926,2.01711E+18,2017-11-03,986,138936951,CT,4.74,6,0,0,4.74,0.79
55769927,2.01711E+18,2017-11-08,986,138936951,CT,2.37,3,0,0,2.37,0.79
10359835,2.01711E+18,2017-11-12,986,138936951,CT,3.16,4,0,0,3.16,0.79
75539779,2.01602E+18,2016-02-06,985,138936953,CT,44.97,3,0,0,44.97,14.99
48249965,2.01604E+18,2016-04-01,985,138936952,CT,15.96,4,0,0,15.96,3.99
9259780,2.01605E+18,2016-05-13,985,138936952,CT,19.95,5,0,0,19.95,3.99
74909926,2.01605E+18,2016-05-15,985,138936951,CT,2.76,4,0,0,2.76,0.69
18129832,2.01606E+18,2016-06-12,985,138936951,CT,4.83,7,0,0,4.83,0.69
76429835,2.01606E+18,2016-06-21,985,138936951,CT,2.76,4,0,0,2.76,0.69
14229870,2.01607E+18,2016-07-01,985,138936951,CT,2.07,3,0,0,2.07,0.69
3629926,2.01607E+18,2016-07-22,985,138936951,CT,6.21,9,0,0,6.21,0.69
32409792,2.01608E+18,2016-08-29,985,138936951,CT,1.5,2,0,0,1.5,0.75
24679780,2.01612E+18,2016-12-05,985,138936951,CT,3.75,5,0,0,3.75,0.75
48249965,2.01701E+18,2017-01-02,985,138936952,CT,21.45,5,2.5,1,18.95,4.29
67229965,2.01701E+18,2017-01-04,985,138936951,CT,3.75,5,0.5,1,3.25,0.75
68909835,2.01703E+18,2017-03-04,985,138936952,CT,17.16,4,4,1,13.16,4.29
24679780,2.01703E+18,2017-03-29,985,138936951,CT,6.75,9,0,0,6.75,0.75
14229870,2.01704E+18,2017-04-14,985,138936951,CT,3.95,5,0.5,1,3.45,0.79
14719635,2.01706E+18,2017-06-14,985,138936951,CT,1.58,2,0.1,1,1.48,0.79
67959707,2.01707E+18,2017-07-10,985,138936951,CT,0.79,1,0.05,1,0.74,0.79
84299926,2.01707E+18,2017-07-11,985,138936952,CT,9.18,2,1,1,8.18,4.59
86869834,2.01708E+18,2017-08-13,985,138936952,CT,13.77,3,0,0,13.77,4.59
32409792,2.01708E+18,2017-08-22,985,138936952,CT,4.59,1,0,0,4.59,4.59
67959707,2.01708E+18,2017-08-30,985,138936952,CT,9.18,2,0,0,9.18,4.59
32409792,2.01709E+18,2017-09-24,985,138936952,CT,22.95,5,0,0,22.95,4.59
22769927,2.0171E+18,2017-10-15,985,138936952,CT,8.98,2,0,0,8.98,4.49
68909835,2.0171E+18,2017-10-31,985,138936951,CT,6.32,8,0,0,6.32,0.79
9259780,2.01711E+18,2017-11-29,985,138936951,CT,1.58,2,0.2,1,1.38,0.79
66609791,2.01607E+18,2016-07-06,984,138936953,CT,44.97,3,3,1,41.97,14.99
19489870,2.01703E+18,2017-03-01,984,138936952,CT,8.58,2,2,1,6.58,4.29
16339966,2.01708E+18,2017-08-22,984,138936951,CT,4.74,6,0,0,4.74,0.79
16339966,2.01708E+18,2017-08-25,984,138936951,CT,5.53,7,0,0,5.53,0.79
90979780,2.0171E+18,2017-10-27,984,138936952,CT,17.96,4,0,0,17.96,4.49
25679927,2.01711E+18,2017-11-06,984,138936952,CT,22.45,5,0,0,22.45,4.49
61159843,2.01712E+18,2017-12-29,984,138936952,CT,17.96,4,2,1,15.96,4.49
46919708,2.01604E+18,2016-04-29,976,138936951,CT,2.07,3,0.3,1,1.77,0.69
94019927,2.01606E+18,2016-06-08,976,138936952,CT,19.95,5,5,1,14.95,3.99
94019927,2.01607E+18,2016-07-07,976,138936952,CT,15.96,4,2,1,13.96,3.99
5179927,2.01607E+18,2016-07-13,976,138936951,CT,2.76,4,0,0,2.76,0.69
20139926,2.01607E+18,2016-07-25,976,138936952,CT,11.97,3,1.5,1,10.47,3.99
11949834,2.01607E+18,2016-07-26,976,138936951,CT,5.52,8,0.4,1,5.12,0.69
46919708,2.01607E+18,2016-07-29,976,138936953,CT,44.97,3,3,1,41.97,14.99
11949834,2.01608E+18,2016-08-15,976,138936952,CT,4.29,1,0,0,4.29,4.29
66839835,2.01611E+18,2016-11-27,976,138936951,CT,1.5,2,0.2,1,1.3,0.75
5179927,2.01703E+18,2017-03-28,976,138936952,CT,12.87,3,0,0,12.87,4.29
83299569,2.01704E+18,2017-04-08,976,138936952,CT,22.95,5,0,0,22.95,4.59
94019927,2.01705E+18,2017-05-11,976,138936951,CT,1.58,2,0.4,1,1.18,0.79
61309843,2.01707E+18,2017-07-01,976,138936952,CT,4.59,1,0,0,4.59,4.59
46649835,2.01707E+18,2017-07-17,976,138936952,CT,22.95,5,0,0,22.95,4.59
83299569,2.01708E+18,2017-08-10,976,138936951,CT,6.32,8,0,0,6.32,0.79
13029758,2.01601E+18,2016-01-30,698,138936951,CT,6.21,9,0,0,6.21,0.69
38229815,2.01602E+18,2016-02-04,698,138936952,CT,19.95,5,0,0,19.95,3.99
95849800,2.01602E+18,2016-02-26,698,138936952,CT,11.97,3,0,0,11.97,3.99
37959830,2.01602E+18,2016-02-28,698,138936952,CT,11.97,3,0,0,11.97,3.99
58559830,2.01603E+18,2016-03-16,698,138936951,CT,5.52,8,0,0,5.52,0.69
60019815,2.01605E+18,2016-05-19,698,138936952,CT,11.97,3,0,0,11.97,3.99
37959830,2.01605E+18,2016-05-24,698,138936951,CT,0.69,1,0,0,0.69,0.69
43509764,2.01606E+18,2016-06-15,698,138936952,CT,15.96,4,0,0,15.96,3.99
60019815,2.01607E+18,2016-07-15,698,138936951,CT,6.21,9,0,0,6.21,0.69
58559830,2.01607E+18,2016-07-18,698,138936953,CT,14.99,1,0,0,14.99,14.99
69679944,2.01609E+18,2016-09-09,698,138936951,CT,4.5,6,0,0,4.5,0.75
68859681,2.01609E+18,2016-09-13,698,138936951,CT,1.5,2,0,0,1.5,0.75
78669648,2.0161E+18,2016-10-27,698,138936951,CT,2.25,3,0,0,2.25,0.75
95849800,2.01612E+18,2016-12-11,698,138936952,CT,12.87,3,0,0,12.87,4.29
38229815,2.01702E+18,2017-02-26,698,138936952,CT,17.16,4,4,1,13.16,4.29
58639830,2.01705E+18,2017-05-27,698,138936952,CT,22.95,5,0,0,22.95,4.59
69679944,2.01706E+18,2017-06-02,698,138936952,CT,9.18,2,0,0,9.18,4.59
60019815,2.01707E+18,2017-07-05,698,138936952,CT,22.95,5,0,0,22.95,4.59
13029758,2.01707E+18,2017-07-11,698,138936953,CT,33.98,2,2,1,31.98,16.99
13029758,2.01709E+18,2017-09-17,698,138936952,CT,18.36,4,0,0,18.36,4.59
58639830,2.01709E+18,2017-09-26,698,138936951,CT,1.58,2,0,0,1.58,0.79
13029758,2.0171E+18,2017-10-20,698,138936953,CT,49.47,3,0,0,49.47,16.49
13029758,2.01711E+18,2017-11-04,698,138936952,CT,8.98,2,0,0,8.98,4.49
58639830,2.01711E+18,2017-11-04,698,138936951,CT,3.16,4,0,0,3.16,0.79
93299799,2.01601E+18,2016-01-16,697,138936952,CT,11.97,3,0,0,11.97,3.99
8039647,2.01602E+18,2016-02-20,697,138936951,CT,4.83,7,0,0,4.83,0.69
38259649,2.01602E+18,2016-02-27,697,138936951,CT,2.07,3,0,0,2.07,0.69
8039647,2.01605E+18,2016-05-04,697,138936952,CT,19.95,5,2.5,1,17.45,3.99
69749797,2.01605E+18,2016-05-07,697,138936952,CT,19.95,5,2.5,1,17.45,3.99
37279800,2.01607E+18,2016-07-03,697,138936952,CT,7.98,2,1,1,6.98,3.99
54599800,2.01607E+18,2016-07-15,697,138936951,CT,6.21,9,0,0,6.21,0.69
38259649,2.01607E+18,2016-07-20,697,138936951,CT,2.07,3,0,0,2.07,0.69
63799646,2.01607E+18,2016-07-29,697,138936951,CT,6.21,9,0.45,1,5.76,0.69
3759797,2.01609E+18,2016-09-18,697,138936951,CT,4.5,6,0,0,4.5,0.75
33589800,2.0161E+18,2016-10-21,697,138936952,CT,8.58,2,0,0,8.58,4.29
33589800,2.01612E+18,2016-12-02,697,138936951,CT,3,4,0.4,1,2.6,0.75
68239797,2.01704E+18,2017-04-15,697,138936952,CT,22.95,5,2.5,1,20.45,4.59
38259649,2.01704E+18,2017-04-25,697,138936951,CT,7.11,9,0.9,1,6.21,0.79
54519800,2.01705E+18,2017-05-30,697,138936951,CT,6.32,8,0,0,6.32,0.79
54839800,2.01706E+18,2017-06-26,697,138936951,CT,4.74,6,0,0,4.74,0.79
3759797,2.01707E+18,2017-07-05,697,138936951,CT,7.11,9,0,0,7.11,0.79
35999800,2.01708E+18,2017-08-18,697,138936952,CT,22.95,5,0,0,22.95,4.59
35999800,2.01709E+18,2017-09-17,697,138936951,CT,1.58,2,0,0,1.58,0.79
37279800,2.01711E+18,2017-11-04,697,138936951,CT,6.32,8,0,0,6.32,0.79
1599627,2.01602E+18,2016-02-27,696,138936951,CT,2.07,3,0,0,2.07,0.69
1599627,2.01603E+18,2016-03-09,696,138936951,CT,6.21,9,0,0,6.21,0.69
68839813,2.01603E+18,2016-03-12,696,138936951,CT,2.76,4,0,0,2.76,0.69
6069763,2.01605E+18,2016-05-26,696,138936952,CT,3.99,1,0,0,3.99,3.99
6389897,2.01606E+18,2016-06-09,696,138936952,CT,7.98,2,2,1,5.98,3.99
12649538,2.01607E+18,2016-07-24,696,138936951,CT,4.14,6,0.3,1,3.84,0.69
89519798,2.01608E+18,2016-08-21,696,138936951,CT,1.5,2,0,0,1.5,0.75
67469921,2.0161E+18,2016-10-15,696,138936952,CT,17.16,4,0,0,17.16,4.29
80629683,2.0161E+18,2016-10-20,696,138936952,CT,4.29,1,0,0,4.29,4.29
68839813,2.01612E+18,2016-12-30,696,138936951,CT,1.5,2,0.2,1,1.3,0.75
89519798,2.01701E+18,2017-01-18,696,138936951,CT,1.5,2,0,0,1.5,0.75
12649538,2.01702E+18,2017-02-04,696,138936952,CT,4.29,1,0.5,1,3.79,4.29
68839813,2.01706E+18,2017-06-02,696,138936951,CT,1.58,2,0,0,1.58,0.79
70949630,2.01706E+18,2017-06-07,696,138936952,CT,18.36,4,4,1,14.36,4.59
6069763,2.01707E+18,2017-07-11,696,138936951,CT,4.74,6,0.3,1,4.44,0.79
77969898,2.01601E+18,2016-01-12,695,138936951,CT,6.21,9,0,0,6.21,0.69
69909898,2.01601E+18,2016-01-25,695,138936951,CT,4.83,7,0,0,4.83,0.69
30939761,2.01602E+18,2016-02-04,695,138936952,CT,11.97,3,0,0,11.97,3.99
76969682,2.01602E+18,2016-02-27,695,138936951,CT,0.69,1,0,0,0.69,0.69
3509691,2.01603E+18,2016-03-05,695,138936951,CT,6.21,9,0,0,6.21,0.69
88229812,2.01606E+18,2016-06-08,695,138936951,CT,3.45,5,1,1,2.45,0.69
53849921,2.01607E+18,2016-07-28,695,138936952,CT,11.97,3,1.5,1,10.47,3.99
19789898,2.01607E+18,2016-07-30,695,138936952,CT,19.95,5,2.5,1,17.45,3.99
13489682,2.01608E+18,2016-08-02,695,138936952,CT,7.98,2,0,0,7.98,3.99
23209735,2.01609E+18,2016-09-03,695,138936952,CT,21.45,5,0,0,21.45,4.29
32699898,2.01612E+18,2016-12-17,695,138936952,CT,8.58,2,0,0,8.58,4.29
90889812,2.01612E+18,2016-12-18,695,138936952,CT,21.45,5,2.5,1,18.95,4.29
65099620,2.01701E+18,2017-01-06,695,138936952,CT,4.29,1,0.5,1,3.79,4.29
31069898,2.01701E+18,2017-01-07,695,138936951,CT,3,4,0.4,1,2.6,0.75
77969898,2.01702E+18,2017-02-21,695,138936952,CT,12.87,3,0,0,12.87,4.29
88229812,2.01702E+18,2017-02-27,695,138936951,CT,5.25,7,1.4,1,3.85,0.75
69909898,2.01703E+18,2017-03-09,695,138936951,CT,3,4,0,0,3,0.75
45519715,2.01704E+18,2017-04-08,695,138936952,CT,4.59,1,0,0,4.59,4.59
88539812,2.01706E+18,2017-06-30,695,138936952,CT,13.77,3,0,0,13.77,4.59
46609760,2.0171E+18,2017-10-06,695,138936953,CT,33.98,2,10,1,23.98,16.99
85149539,2.0171E+18,2017-10-18,695,138936952,CT,17.96,4,0,0,17.96,4.49
53849921,2.01711E+18,2017-11-13,695,138936952,CT,4.49,1,0,0,4.49,4.49
85149539,2.01711E+18,2017-11-21,695,138936952,CT,22.45,5,0,0,22.45,4.49
65099620,2.01712E+18,2017-12-06,695,138936951,CT,6.32,8,0,0,6.32,0.79
99049994,2.01601E+18,2016-01-29,694,138936952,CT,15.96,4,0,0,15.96,3.99
43599932,2.01701E+18,2017-01-03,694,138936951,CT,4.5,6,0.6,1,3.9,0.75
41039932,2.01702E+18,2017-02-21,694,138936951,CT,3.75,5,0,0,3.75,0.75
31379599,2.01705E+18,2017-05-12,694,138936952,CT,18.36,4,4,1,14.36,4.59
41039932,2.01706E+18,2017-06-06,694,138936952,CT,4.59,1,1,1,3.59,4.59
89849851,2.01601E+18,2016-01-07,692,138936952,CT,19.95,5,0,0,19.95,3.99
31709884,2.01603E+18,2016-03-08,692,138936953,CT,44.97,3,0,0,44.97,14.99
41519819,2.01604E+18,2016-04-24,692,138936952,CT,3.99,1,0.5,1,3.49,3.99
89849851,2.01605E+18,2016-05-19,692,138936952,CT,19.95,5,0,0,19.95,3.99
74469884,2.01605E+18,2016-05-21,692,138936952,CT,7.98,2,0,0,7.98,3.99
7259812,2.01605E+18,2016-05-25,692,138936953,CT,29.98,2,0,0,29.98,14.99
29639764,2.01606E+18,2016-06-16,692,138936951,CT,6.21,9,0,0,6.21,0.69
45489884,2.01607E+18,2016-07-02,692,138936952,CT,7.98,2,0,0,7.98,3.99
87299582,2.01607E+18,2016-07-15,692,138936952,CT,19.95,5,0,0,19.95,3.99
14029845,2.01611E+18,2016-11-07,692,138936952,CT,4.29,1,0,0,4.29,4.29
35069542,2.01611E+18,2016-11-13,692,138936951,CT,1.5,2,0,0,1.5,0.75
90679895,2.01611E+18,2016-11-28,692,138936952,CT,17.16,4,2,1,15.16,4.29
29639764,2.01612E+18,2016-12-03,692,138936951,CT,6,8,0.8,1,5.2,0.75
45489884,2.01612E+18,2016-12-24,692,138936951,CT,3,4,0.4,1,2.6,0.75
29309764,2.01701E+18,2017-01-13,692,138936952,CT,21.45,5,0,0,21.45,4.29
85769732,2.01701E+18,2017-01-22,692,138936952,CT,17.16,4,0,0,17.16,4.29
90679895,2.01703E+18,2017-03-17,692,138936951,CT,3,4,0,0,3,0.75
14029845,2.01704E+18,2017-04-23,692,138936951,CT,7.11,9,0.9,1,6.21,0.79
40099884,2.01705E+18,2017-05-04,692,138936952,CT,4.59,1,0.5,1,4.09,4.59
80829596,2.01705E+18,2017-05-04,692,138936952,CT,9.18,2,1,1,8.18,4.59
14029845,2.01711E+18,2017-11-11,692,138936952,CT,22.45,5,0,0,22.45,4.49
29639764,2.01711E+18,2017-11-20,692,138936951,CT,6.32,8,0,0,6.32,0.79
40479884,2.01712E+18,2017-12-19,692,138936952,CT,17.96,4,0,0,17.96,4.49
69749797,2.01601E+18,2016-01-25,690,138936951,CT,4.14,6,0,0,4.14,0.69
69749797,2.01605E+18,2016-05-03,690,138936952,CT,7.98,2,1,1,6.98,3.99
21699800,2.01606E+18,2016-06-30,690,138936951,CT,5.52,8,0,0,5.52,0.69
87369795,2.01607E+18,2016-07-01,690,138936951,CT,2.07,3,0,0,2.07,0.69
21699800,2.01607E+18,2016-07-28,690,138936951,CT,6.21,9,0.45,1,5.76,0.69
84119696,2.01608E+18,2016-08-07,690,138936952,CT,15.96,4,2,1,13.96,3.99
97109795,2.0161E+18,2016-10-05,690,138936952,CT,12.87,3,3,1,9.87,4.29
69749797,2.01612E+18,2016-12-02,690,138936952,CT,12.87,3,1.5,1,11.37,4.29
88139830,2.01612E+18,2016-12-29,690,138936952,CT,17.16,4,2,1,15.16,4.29
15729796,2.01705E+18,2017-05-10,690,138936952,CT,18.36,4,4,1,14.36,4.59
87369795,2.01707E+18,2017-07-12,690,138936952,CT,22.95,5,2.5,1,20.45,4.59
97109795,2.01708E+18,2017-08-24,690,138936951,CT,0.79,1,0,0,0.79,0.79
97109795,2.01709E+18,2017-09-23,690,138936952,CT,18.36,4,0,0,18.36,4.59
5009580,2.01711E+18,2017-11-26,690,138936951,CT,5.53,7,0.7,1,4.83,0.79
98109807,2.01603E+18,2016-03-02,689,138936952,CT,7.98,2,0,0,7.98,3.99
99139807,2.01605E+18,2016-05-08,689,138936952,CT,3.99,1,0,0,3.99,3.99
84319624,2.01606E+18,2016-06-10,689,138936953,CT,44.97,3,15,1,29.97,14.99
30669825,2.01608E+18,2016-08-13,689,138936951,CT,6.21,9,0.9,1,5.31,0.69
84319624,2.01608E+18,2016-08-17,689,138936951,CT,4.5,6,0,0,4.5,0.75
99139807,2.01609E+18,2016-09-14,689,138936952,CT,12.87,3,0,0,12.87,4.29
30669825,2.01609E+18,2016-09-24,689,138936951,CT,3,4,0,0,3,0.75
28109611,2.01609E+18,2016-09-25,689,138936951,CT,6,8,0,0,6,0.75
99959807,2.01704E+18,2017-04-16,689,138936951,CT,1.58,2,0,0,1.58,0.79
89579824,2.01707E+18,2017-07-01,689,138936951,CT,3.16,4,0,0,3.16,0.79
99959807,2.01709E+18,2017-09-28,689,138936952,CT,9.18,2,0,0,9.18,4.59
28109611,2.0171E+18,2017-10-05,689,138936951,CT,6.32,8,1.6,1,4.72,0.79
98109807,2.0171E+18,2017-10-21,689,138936952,CT,13.47,3,0,0,13.47,4.49
99139807,2.01712E+18,2017-12-31,689,138936952,CT,13.47,3,1.5,1,11.97,4.49
57619831,2.01601E+18,2016-01-10,688,138936951,CT,5.52,8,0,0,5.52,0.69
59099831,2.01604E+18,2016-04-01,688,138936951,CT,2.76,4,0.2,1,2.56,0.69
59639628,2.01604E+18,2016-04-22,688,138936951,CT,2.76,4,0.4,1,2.36,0.69
93149738,2.01607E+18,2016-07-12,688,138936951,CT,3.45,5,0,0,3.45,0.69
72839693,2.01608E+18,2016-08-01,688,138936953,CT,29.98,2,0,0,29.98,14.99
74909637,2.01703E+18,2017-03-01,688,138936951,CT,6,8,1.6,1,4.4,0.75
2689758,2.01703E+18,2017-03-31,688,138936952,CT,21.45,5,0,0,21.45,4.29
57619831,2.01705E+18,2017-05-13,688,138936951,CT,6.32,8,1.6,1,4.72,0.79
33139747,2.01705E+18,2017-05-23,688,138936951,CT,4.74,6,0,0,4.74,0.79
11199831,2.01707E+18,2017-07-26,688,138936952,CT,18.36,4,0,0,18.36,4.59
75619592,2.01601E+18,2016-01-18,687,138936952,CT,7.98,2,0,0,7.98,3.99
3089715,2.01602E+18,2016-02-11,687,138936951,CT,4.14,6,0.6,1,3.54,0.69
3089715,2.01603E+18,2016-03-17,687,138936951,CT,4.14,6,0,0,4.14,0.69
67529820,2.01603E+18,2016-03-17,687,138936951,CT,0.69,1,0,0,0.69,0.69
6969592,2.01603E+18,2016-03-25,687,138936951,CT,5.52,8,0.4,1,5.12,0.69
8659833,2.01603E+18,2016-03-26,687,138936952,CT,3.99,1,0.5,1,3.49,3.99
25009822,2.01604E+18,2016-04-08,687,138936952,CT,15.96,4,0,0,15.96,3.99
8449833,2.01604E+18,2016-04-13,687,138936952,CT,7.98,2,0,0,7.98,3.99
35749627,2.01605E+18,2016-05-12,687,138936951,CT,5.52,8,0,0,5.52,0.69
83419755,2.01607E+18,2016-07-08,687,138936952,CT,15.96,4,2,1,13.96,3.99
36889619,2.01607E+18,2016-07-18,687,138936952,CT,19.95,5,0,0,19.95,3.99
34959821,2.01608E+18,2016-08-02,687,138936952,CT,11.97,3,0,0,11.97,3.99
28189832,2.01608E+18,2016-08-07,687,138936952,CT,3.99,1,0.5,1,3.49,3.99
80369845,2.01608E+18,2016-08-18,687,138936952,CT,12.87,3,0,0,12.87,4.29
25009822,2.0161E+18,2016-10-12,687,138936951,CT,0.75,1,0,0,0.75,0.75
80369845,2.0161E+18,2016-10-15,687,138936951,CT,4.5,6,0,0,4.5,0.75
12719924,2.01612E+18,2016-12-02,687,138936953,CT,47.97,3,6,1,41.97,15.99
65699592,2.01612E+18,2016-12-02,687,138936951,CT,1.5,2,0.2,1,1.3,0.75
28189832,2.01612E+18,2016-12-09,687,138936951,CT,5.25,7,0,0,5.25,0.75
80369845,2.01612E+18,2016-12-10,687,138936951,CT,6.75,9,0,0,6.75,0.75
29379832,2.01612E+18,2016-12-11,687,138936953,CT,47.97,3,0,0,47.97,15.99
67529820,2.01702E+18,2017-02-10,687,138936952,CT,4.29,1,0,0,4.29,4.29
85079513,2.01703E+18,2017-03-11,687,138936951,CT,2.25,3,0,0,2.25,0.75
88839607,2.01706E+18,2017-06-01,687,138936952,CT,13.77,3,0,0,13.77,4.59
39809741,2.01706E+18,2017-06-04,687,138936952,CT,4.59,1,1,1,3.59,4.59
51489755,2.01706E+18,2017-06-22,687,138936952,CT,22.95,5,0,0,22.95,4.59
69679884,2.01707E+18,2017-07-16,687,138936953,CT,50.97,3,0,0,50.97,16.99
12719924,2.01707E+18,2017-07-19,687,138936951,CT,1.58,2,0,0,1.58,0.79
37939888,2.01707E+18,2017-07-29,687,138936952,CT,18.36,4,0,0,18.36,4.59
10469833,2.01708E+18,2017-08-31,687,138936952,CT,18.36,4,0,0,18.36,4.59
34959821,2.01709E+18,2017-09-12,687,138936951,CT,1.58,2,0,0,1.58,0.79
39809741,2.0171E+18,2017-10-20,687,138936951,CT,7.11,9,0,0,7.11,0.79
51489755,2.0171E+18,2017-10-22,687,138936952,CT,17.96,4,0,0,17.96,4.49
51489755,2.01711E+18,2017-11-09,687,138936951,CT,6.32,8,0,0,6.32,0.79
11669833,2.01711E+18,2017-11-16,687,138936951,CT,7.11,9,0,0,7.11,0.79
70889587,2.01711E+18,2017-11-18,687,138936952,CT,4.49,1,0,0,4.49,4.49
50399809,2.01601E+18,2016-01-22,686,138936951,CT,0.69,1,0,0,0.69,0.69
92719644,2.01602E+18,2016-02-08,686,138936951,CT,4.83,7,0.7,1,4.13,0.69
68439887,2.01604E+18,2016-04-03,686,138936952,CT,3.99,1,0,0,3.99,3.99
39669885,2.01605E+18,2016-05-03,686,138936951,CT,6.21,9,0.9,1,5.31,0.69
38249885,2.01605E+18,2016-05-22,686,138936951,CT,6.21,9,0,0,6.21,0.69
18959809,2.01607E+18,2016-07-20,686,138936952,CT,19.95,5,0,0,19.95,3.99
50399809,2.01607E+18,2016-07-24,686,138936952,CT,7.98,2,1,1,6.98,3.99
40889697,2.01608E+18,2016-08-06,686,138936953,CT,29.98,2,0,0,29.98,14.99
92889644,2.01608E+18,2016-08-24,686,138936952,CT,8.58,2,0,0,8.58,4.29
68439887,2.01609E+18,2016-09-22,686,138936953,CT,15.99,1,0,0,15.99,15.99
16589646,2.01609E+18,2016-09-23,686,138936952,CT,8.58,2,0,0,8.58,4.29
38249885,2.01701E+18,2017-01-13,686,138936951,CT,4.5,6,0,0,4.5,0.75
38269885,2.01705E+18,2017-05-06,686,138936951,CT,5.53,7,0.7,1,4.83,0.79
73909623,2.01706E+18,2017-06-06,686,138936952,CT,13.77,3,3,1,10.77,4.59
50399809,2.01707E+18,2017-07-04,686,138936951,CT,6.32,8,0,0,6.32,0.79
39679584,2.01708E+18,2017-08-08,686,138936951,CT,2.37,3,0,0,2.37,0.79
39959584,2.01708E+18,2017-08-10,686,138936952,CT,13.77,3,0,0,13.77,4.59
85829809,2.01708E+18,2017-08-21,686,138936952,CT,4.59,1,0,0,4.59,4.59
39679584,2.01708E+18,2017-08-22,686,138936952,CT,18.36,4,0,0,18.36,4.59
38269885,2.01709E+18,2017-09-17,686,138936951,CT,1.58,2,0,0,1.58,0.79
23839805,2.0171E+18,2017-10-03,686,138936952,CT,9.18,2,2,1,7.18,4.59
28189760,2.01712E+18,2017-12-05,686,138936952,CT,22.45,5,0,0,22.45,4.49
75109623,2.01712E+18,2017-12-19,686,138936951,CT,2.37,3,0,0,2.37,0.79
